-0.008889386,0.005250156,0.005234951
-0.02578036,0.01683936,0.01328553
-0.02578036,0.01683936,0.01328553
-0.03420404,0.02302027,0.01714792
-0.03420404,0.02302027,0.01714792
-0.04226252,0.02944061,0.02092768
-0.04226252,0.02944061,0.02092768
-0.05819629,0.04398915,0.02749615
-0.05819629,0.04398915,0.02749615
0.0636296,-0.04901606,-0.1404258
0.0636296,-0.04901606,-0.1404258
0.0636296,-0.04901606,-0.1404258
0.06315894,-0.04070653,-0.1528875
0.06315894,-0.04070653,-0.1528875
0.06250694,-0.02847458,-0.1691118
0.06180078,-0.02179343,-0.1775651
0.06180078,-0.02179343,-0.1775651
0.05975884,-0.04043737,-0.1399824
0.05975884,-0.04043737,-0.1399824
0.05878017,-0.02698752,-0.1592352
0.05878017,-0.02698752,-0.1592352
0.05640086,-0.02101162,-0.1677874
0.05640086,-0.02101162,-0.1677874
0.05361054,-0.01564302,-0.1755733
0.0479902,-0.008095413,-0.1882118
0.0479902,-0.008095413,-0.1882118
0.06293745,0.0003043115,-0.1744561
0.06293745,0.0003043115,-0.1744561
0.06061808,0.0008261204,-0.1790473
0.05861377,-0.0006212592,-0.1834815
0.05861377,-0.0006212592,-0.1834815
0.05601785,-0.004789263,-0.1866958
0.05601785,-0.004789263,-0.1866958
0.04814994,-0.02339911,-0.1898175
0.05813307,-0.04198377,-0.1836479
0.05374957,-0.06238887,-0.1848666
0.05374957,-0.06238887,-0.1848666
0.04823465,-0.08778962,-0.1855507
0.04823465,-0.08778962,-0.1855507
0.04254328,-0.1175118,-0.186923
0.04254328,-0.1175118,-0.186923
0.02563626,-0.1947276,-0.1775779
0.02027324,-0.235468,-0.1748818
0.02027324,-0.235468,-0.1748818
0.01463651,-0.2783746,-0.1703843
0.01463651,-0.2783746,-0.1703843
0.00939586,-0.3212481,-0.167829
-8.327204E-05,-0.4015691,-0.1709887
-8.327204E-05,-0.4015691,-0.1709887
-0.005172926,-0.4944353,-0.1291294
-0.005172926,-0.4944353,-0.1291294
-0.009926009,-0.5235655,-0.1345157
-0.009926009,-0.5235655,-0.1345157
-0.02135262,-0.556882,-0.1481387
0.002079078,-0.5880128,-0.08771318
-0.002891621,-0.5907025,-0.08849688
-0.002891621,-0.5907025,-0.08849688
-0.00834831,-0.5884705,-0.08960427
-0.00834831,-0.5884705,-0.08960427
-0.01445737,-0.5823617,-0.09136016
-0.01445737,-0.5823617,-0.09136016
-0.0159213,-0.5606447,-0.07837599
-0.0207252,-0.5486177,-0.08260299
-0.0207252,-0.5486177,-0.08260299
-0.02453468,-0.523744,-0.09218971
-0.02453468,-0.523744,-0.09218971
-0.02265002,-0.5114541,-0.09761427
-0.02265002,-0.5114541,-0.09761427
-0.01850548,-0.4990048,-0.1042822
-0.01214311,-0.4873095,-0.1114991
-0.01214311,-0.4873095,-0.1114991
0.01379917,-0.4602021,-0.106792
0.01379917,-0.4602021,-0.106792
0.02502168,-0.452938,-0.1153533
0.03719995,-0.4485132,-0.1232015
0.05012349,-0.4473225,-0.130439
0.05012349,-0.4473225,-0.130439
0.06300573,-0.4490541,-0.1379943
0.09406841,-0.4650613,-0.1367925
0.1067089,-0.4752178,-0.1435184
0.1067089,-0.4752178,-0.1435184
0.1184321,-0.4904538,-0.1486913
0.1287953,-0.5105188,-0.1530667
0.1393136,-0.5387211,-0.1575841
0.1393136,-0.5387211,-0.1575841
0.1487591,-0.5687023,-0.161109
0.1610852,-0.6028674,-0.1659808
0.1610852,-0.6028674,-0.1659808
0.2230064,-0.605009,-0.1742316
0.2413779,-0.6401653,-0.1847583
0.2413779,-0.6401653,-0.1847583
0.2859927,-0.707848,-0.2156361
0.2859927,-0.707848,-0.2156361
0.3100285,-0.7376374,-0.2358233
0.3100285,-0.7376374,-0.2358233
0.4101736,-0.7317555,-0.3000819
0.4326107,-0.743569,-0.3268177
0.4512868,-0.7478963,-0.353332
0.4512868,-0.7478963,-0.353332
0.4667167,-0.7460979,-0.3779653
0.4667167,-0.7460979,-0.3779653
0.4826551,-0.7262735,-0.3995203
0.4913289,-0.7132925,-0.4179704
0.4958444,-0.6957982,-0.4329281
0.4958444,-0.6957982,-0.4329281
0.4963728,-0.674857,-0.4447255
0.4963728,-0.674857,-0.4447255
0.4938738,-0.6549766,-0.4521714
0.4938738,-0.6549766,-0.4521714
0.5055614,-0.5915979,-0.4195001
0.5055614,-0.5915979,-0.4195001
0.4969162,-0.5686938,-0.4186419
0.4875106,-0.5477074,-0.4156351
0.4633092,-0.5111043,-0.4066279
0.4633092,-0.5111043,-0.4066279
0.4493564,-0.497937,-0.3989444
0.4493564,-0.497937,-0.3989444
0.4341989,-0.4873176,-0.4011241
0.41754,-0.4841576,-0.3898292
0.41754,-0.4841576,-0.3898292
0.4001861,-0.4868177,-0.3757842
0.364301,-0.5092425,-0.3425168
0.364301,-0.5092425,-0.3425168
0.3465222,-0.5286663,-0.3234508
0.3465222,-0.5286663,-0.3234508
0.3266512,-0.5530299,-0.3022199
0.3266512,-0.5530299,-0.3022199
0.2819405,-0.6177137,-0.2526167
0.2819405,-0.6177137,-0.2526167
0.2819405,-0.6177137,-0.2526167
0.2240917,-0.679066,-0.2077079
0.1899059,-0.7059776,-0.1863524
0.1899059,-0.7059776,-0.1863524
0.1533334,-0.7288256,-0.165777
0.1533334,-0.7288256,-0.165777
0.09347454,-0.7572287,-0.2271086
0.05289964,-0.7686789,-0.2117905
0.05289964,-0.7686789,-0.2117905
-0.02828307,-0.7715909,-0.1866876
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
-0.06734037,-0.7644479,-0.1761473
1.721637,-1.606827,4.503093
1.716705,-1.603522,4.519872
1.711856,-1.600301,4.53758
1.711856,-1.600301,4.53758
1.711856,-1.600301,4.53758
1.932404,-1.596937,4.620148
1.932404,-1.596937,4.620148
1.940073,-1.595278,4.639531
1.948208,-1.593686,4.660234
1.95619,-1.592072,4.68186
1.972201,-1.588833,4.728099
1.972201,-1.588833,4.728099
1.980207,-1.587281,4.752023
1.980207,-1.587281,4.752023
1.784341,-1.538476,4.670892
1.784341,-1.538476,4.670892
1.784341,-1.538476,4.670892
1.784341,-1.538476,4.670892
1.783986,-1.527136,4.732873
1.783986,-1.527136,4.732873
1.784215,-1.52349,4.754539
-0.3480316,0.02403161,-0.1009095
-0.3695683,0.02770227,-0.1050414
-0.3695683,0.02770227,-0.1050414
-0.3916292,0.0316875,-0.1093093
-0.3916292,0.0316875,-0.1093093
-0.4144556,0.03617978,-0.1143231
-0.4144556,0.03617978,-0.1143231
-0.4624827,0.04591516,-0.1258829
-0.1003911,0.0634909,-0.2006818
-0.1003911,0.0634909,-0.2006818
-0.1131563,0.06776121,-0.2097535
-0.126466,0.07161373,-0.2185812
-0.126466,0.07161373,-0.2185812
-0.1540561,0.07921788,-0.2359862
-0.1540561,0.07921788,-0.2359862
-0.1102555,0.0146918,-0.143645
-0.1102555,0.0146918,-0.143645
-0.1365422,0.02065045,-0.1571139
-0.1365422,0.02065045,-0.1571139
-0.1503478,0.02381811,-0.1643899
-0.1648215,0.02725783,-0.1725871
-0.1648215,0.02725783,-0.1725871
-0.1484685,0.0001237094,-0.1805595
