-0.0005344047,0.0111866,-0.003750229
-0.0005344047,0.0111866,-0.003750229
-0.00180375,0.009402484,-0.00637975
-0.002343619,0.009784728,-0.01033429
-0.004235792,0.007938325,-0.01363067
-0.00706328,0.005669028,-0.01732823
-0.009605848,0.004893079,-0.01761632
-0.009605848,0.004893079,-0.01761632
-0.01511,6.878376E-05,-0.02238293
-0.02181309,-0.007697627,-0.02608544
-0.02777142,-0.01783726,-0.02884635
-0.02777142,-0.01783726,-0.02884635
-0.02950949,-0.02352264,-0.02558469
-0.03262754,-0.03757513,-0.028026
-0.0336241,-0.0540933,-0.03045404
-0.0336241,-0.0540933,-0.03045404
-0.0402274,-0.06832676,-0.003329128
-0.04020622,-0.09007721,-0.004346895
-0.03821351,-0.1133969,-0.005588584
-0.03821351,-0.1133969,-0.005588584
-0.03150172,-0.132953,0.02394002
-0.03150172,-0.132953,0.02394002
-0.02301042,-0.1574435,0.024719
-0.009861027,-0.1806922,0.02607228
0.007294499,-0.1996038,0.02678901
0.02422738,-0.2096395,0.03155512
0.05022603,-0.2187403,0.032681
0.05022603,-0.2187403,0.032681
0.08046819,-0.2196234,0.0327144
0.1140007,-0.2123835,0.0314891
0.1492621,-0.2017762,0.02983116
0.1492621,-0.2017762,0.02983116
0.1887163,-0.1824931,0.02157529
0.1887163,-0.1824931,0.02157529
0.2216088,-0.1640217,0.01522247
0.2216088,-0.1640217,0.01522247
0.2777136,-0.1272552,-0.0005798729
0.2992971,-0.1092985,-0.01138269
0.3155265,-0.09482123,-0.02152864
0.3155265,-0.09482123,-0.02152864
0.3265924,-0.08584559,-0.02981388
0.3321088,-0.08057356,-0.03539065
0.3301161,-0.08201441,-0.03573849
0.3301161,-0.08201441,-0.03573849
0.3222615,-0.09038199,-0.02895313
0.3222615,-0.09038199,-0.02895313
0.2892863,-0.1233181,-0.009954889
0.2892863,-0.1233181,-0.009954889
0.2668165,-0.1461127,0.002486911
0.2405771,-0.172207,0.01617644
0.2405771,-0.172207,0.01617644
0.2113148,-0.1954821,0.02797768
0.1793658,-0.2162305,0.03878348
0.1445108,-0.2328977,0.04830255
0.1084904,-0.2415741,0.05535605
0.1084904,-0.2415741,0.05535605
0.07656151,-0.2435551,0.06320591
0.04395831,-0.2366292,0.06667241
0.02542301,-0.2243437,0.06136893
0.02542301,-0.2243437,0.06136893
0.001543561,-0.2015993,0.06046715
0.001543561,-0.2015993,0.06046715
-0.01739389,-0.176209,0.05921673
-0.03199077,-0.1504663,0.05818859
-0.03199077,-0.1504663,0.05818859
-0.03615696,-0.1258013,0.05513356
-0.04416414,-0.1023965,0.05291597
-0.05022606,-0.08259618,0.05085089
-0.05346713,-0.06587154,0.0485766
-0.05618777,-0.05224819,0.04587115
-0.05764632,-0.03808688,0.0447196
-0.05764632,-0.03808688,0.0447196
-0.05764632,-0.03808688,0.0447196
-0.05771606,-0.03048351,0.04345465
-0.05771606,-0.03048351,0.04345465
-0.05697886,-0.0254669,0.043015
-0.05655458,-0.02228308,0.0430283
-0.05655458,-0.02228308,0.0430283
-0.05579276,-0.01753595,0.03878286
-0.05579276,-0.01753595,0.03878286
